time,rnti,tbs_dl,tbs_ul,series_id
17:55:56.000000,"0xcd58,",0.0,0.0,3.0
17:55:57.000000,"0xcd58,",77.0,0.0,3.0
17:55:57.000000,"0xcd58,",0.0,0.0,3.0
17:55:58.000000,"0xcd58,",77.0,0.0,3.0
17:55:58.000000,"0xcd58,",0.0,0.0,3.0
17:55:59.000000,"0xcd58,",77.0,0.0,3.0
17:55:59.000000,"0xcd58,",0.0,0.0,3.0
17:56:00.000000,"0xcd58,",77.0,0.0,3.0
17:56:00.000000,"0xcd58,",0.0,0.0,3.0
17:56:01.000000,"0xcd58,",77.0,0.0,3.0
17:56:01.000000,"0xcd58,",0.0,0.0,3.0
17:56:02.000000,"0xcd58,",77.0,0.0,3.0
17:56:02.000000,"0xcd58,",0.0,0.0,3.0
17:56:03.000000,"0xcd58,",77.0,0.0,3.0
17:56:03.000000,"0xcd58,",0.0,0.0,3.0
17:56:04.000000,"0xcd58,",77.0,0.0,3.0
17:56:04.000000,"0xcd58,",0.0,0.0,3.0
17:56:05.000000,"0xcd58,",77.0,0.0,3.0
17:56:05.000000,"0xcd58,",0.0,0.0,3.0
17:56:06.000000,"0xcd58,",77.0,0.0,3.0
17:56:06.000000,"0xcd58,",0.0,0.0,3.0
17:56:07.000000,"0xcd58,",77.0,0.0,3.0
17:56:07.000000,"0xcd58,",0.0,0.0,3.0
17:56:08.000000,"0xcd58,",77.0,0.0,3.0
17:56:08.000000,"0xcd58,",0.0,0.0,3.0
17:56:09.000000,"0xcd58,",77.0,0.0,3.0
17:56:09.000000,"0xcd58,",0.0,0.0,3.0
17:56:10.000000,"0xcd58,",77.0,0.0,3.0
17:56:10.000000,"0xcd58,",0.0,0.0,3.0
17:56:11.000000,"0xcd58,",77.0,0.0,3.0
17:56:11.000000,"0xcd58,",0.0,0.0,3.0
17:56:12.000000,"0xcd58,",77.0,0.0,3.0
17:56:12.000000,"0xcd58,",0.0,0.0,3.0
17:56:13.000000,"0xcd58,",77.0,0.0,3.0
17:56:13.000000,"0xcd58,",0.0,0.0,3.0
17:56:14.000000,"0xcd58,",77.0,0.0,3.0
17:56:14.000000,"0xcd58,",0.0,0.0,3.0
17:56:15.000000,"0xcd58,",77.0,0.0,3.0
17:56:15.000000,"0xcd58,",0.0,0.0,3.0
17:56:16.000000,"0xcd58,",77.0,0.0,3.0
17:56:16.000000,"0xcd58,",0.0,0.0,3.0
17:56:17.000000,"0xcd58,",77.0,0.0,3.0
17:56:17.000000,"0xcd58,",0.0,0.0,3.0
17:56:17.179820,"0x40a0,",43.0,0.0,3.0
17:56:17.190736,"0x40a0,",0.0,22.0,3.0
17:56:17.201253,"0x40a0,",11.0,0.0,3.0
17:56:17.208561,"0x40a0,",125.0,0.0,3.0
17:56:17.230770,"0x40a0,",0.0,317.0,3.0
17:56:17.272840,"0x40a0,",293.0,0.0,3.0
17:56:17.290846,"0x40a0,",0.0,249.0,3.0
17:56:17.297793,"0x40a0,",0.0,125.0,3.0
17:56:17.305793,"0x40a0,",11.0,0.0,3.0
17:56:17.307700,"0x40a0,",97.0,0.0,3.0
17:56:17.429932,"0x40a0,",81.0,0.0,3.0
17:56:17.430760,"0x40a0,",81.0,0.0,3.0
17:56:17.437798,"0x40a0,",81.0,0.0,3.0
17:56:17.438903,"0x40a0,",81.0,0.0,3.0
17:56:17.512272,"0x40a0,",81.0,0.0,3.0
17:56:17.513305,"0x40a0,",81.0,0.0,3.0
17:56:17.514335,"0x40a0,",11.0,0.0,3.0
17:56:17.520323,"0x40a0,",81.0,0.0,3.0
17:56:17.592348,"0x40a0,",11.0,0.0,3.0
17:56:17.593254,"0x40a0,",81.0,0.0,3.0
17:56:17.594398,"0x40a0,",81.0,0.0,3.0
17:56:17.600386,"0x40a0,",11.0,0.0,3.0
17:56:17.601499,"0x40a0,",81.0,0.0,3.0
17:56:17.602454,"0x40a0,",81.0,0.0,3.0
17:56:17.672427,"0x40a0,",97.0,0.0,3.0
17:56:17.673409,"0x40a0,",11.0,0.0,3.0
17:56:17.674447,"0x40a0,",81.0,0.0,3.0
17:56:17.678872,"0x40a0,",11.0,0.0,3.0
17:56:17.680406,"0x40a0,",97.0,0.0,3.0
17:56:17.755230,"0x40a0,",97.0,0.0,3.0
17:56:17.756479,"0x40a0,",11.0,0.0,3.0
17:56:17.760754,"0x40a0,",97.0,0.0,3.0
17:56:17.762608,"0x40a0,",11.0,0.0,3.0
17:56:17.813398,"0x40a0,",0.0,301.0,3.0
17:56:17.822428,"0x40a0,",53.0,0.0,3.0
17:56:17.823442,"0x40a0,",67.0,0.0,3.0
17:56:17.873497,"0x40a0,",0.0,301.0,3.0
17:56:17.881519,"0x40a0,",0.0,0.0,3.0
17:56:18.000000,"0x40a0,",67.0,0.0,3.0
17:56:18.000000,"0x40a0,",0.0,0.0,3.0
17:56:19.000000,"0x40a0,",67.0,0.0,3.0
17:56:19.000000,"0x40a0,",0.0,0.0,3.0
17:56:20.000000,"0x40a0,",67.0,0.0,3.0
17:56:20.000000,"0x40a0,",0.0,0.0,3.0
17:56:21.000000,"0x40a0,",67.0,0.0,3.0
17:56:21.000000,"0x40a0,",0.0,0.0,3.0
17:56:21.760609,"0x40a0,",125.0,0.0,3.0
17:56:21.835117,"0x40a0,",125.0,0.0,3.0
17:56:21.843316,"0x40a0,",125.0,0.0,3.0
17:56:21.985974,"0x40a0,",67.0,0.0,3.0
17:56:21.996144,"0x40a0,",0.0,113.0,3.0
17:56:22.000372,"0x40a0,",0.0,807.0,3.0
17:56:22.007402,"0x40a0,",0.0,61.0,3.0
17:56:22.011696,"0x40a0,",1836.0,0.0,3.0
17:56:22.013136,"0x40a0,",67.0,0.0,3.0
17:56:22.021498,"0x40a0,",0.0,17.0,3.0
17:56:22.022340,"0x40a0,",0.0,79.0,3.0
17:56:22.023439,"0x40a0,",0.0,77.0,3.0
17:56:22.031669,"0x40a0,",22.0,0.0,3.0
17:56:22.036619,"0x40a0,",0.0,65.0,3.0
17:56:22.037441,"0x40a0,",0.0,73.0,3.0
17:56:22.041822,"0x40a0,",0.0,0.0,3.0
17:56:22.059413,"0x40a0,",0.0,61.0,3.0
17:56:22.066608,"0x40a0,",0.0,65.0,3.0
17:56:22.077921,"0x40a0,",0.0,1143.0,3.0
17:56:22.079019,"0x40a0,",22.0,0.0,3.0
17:56:22.085868,"0x40a0,",0.0,0.0,3.0
17:56:22.095372,"0x40a0,",0.0,157.0,3.0
17:56:22.131916,"0x40a0,",22.0,0.0,3.0
17:56:22.141622,"0x40a0,",67.0,0.0,3.0
17:56:22.173535,"0x40a0,",0.0,249.0,3.0
17:56:22.312767,"0x40a0,",437.0,0.0,3.0
17:56:22.333400,"0x40a0,",0.0,317.0,3.0
17:56:22.344452,"0x40a0,",11.0,0.0,3.0
17:56:22.345495,"0x40a0,",11.0,0.0,3.0
17:56:22.391694,"0x40a0,",22.0,0.0,3.0
17:56:22.904682,"0x40a0,",53.0,0.0,3.0
17:56:22.905635,"0x40a0,",41.0,0.0,3.0
17:56:22.907627,"0x40a0,",11.0,0.0,3.0
17:56:22.933502,"0x40a0,",0.0,317.0,3.0
17:56:22.951584,"0x40a0,",22.0,0.0,3.0
17:56:22.960676,"0x40a0,",22.0,0.0,3.0
17:56:22.975600,"0x40a0,",22.0,0.0,3.0
17:56:22.983520,"0x40a0,",22.0,0.0,3.0
17:56:22.991664,"0x40a0,",22.0,0.0,3.0
17:56:23.310520,"0x40a0,",11.0,0.0,3.0
17:56:23.318671,"0x40a0,",11.0,0.0,3.0
17:56:23.326619,"0x40a0,",11.0,0.0,3.0
17:56:23.350528,"0x40a0,",11.0,0.0,3.0
17:56:23.393473,"0x40a0,",0.0,317.0,3.0
17:56:25.000000,"0x40a0,",11.0,317.0,4.0
17:56:25.000000,"0x40a0,",0.0,317.0,4.0
17:56:26.000000,"0x40a0,",11.0,317.0,4.0
17:56:26.000000,"0x40a0,",0.0,317.0,4.0
17:56:27.000000,"0x40a0,",11.0,317.0,4.0
17:56:27.000000,"0x40a0,",0.0,317.0,4.0
17:56:28.000000,"0x40a0,",11.0,317.0,4.0
17:56:28.000000,"0x40a0,",0.0,317.0,4.0
17:56:29.000000,"0x40a0,",11.0,317.0,4.0
17:56:29.000000,"0x40a0,",0.0,317.0,4.0
17:56:30.000000,"0x40a0,",11.0,317.0,4.0
17:56:30.000000,"0x40a0,",0.0,317.0,4.0
17:56:30.235005,"0x40a0,",11.0,0.0,4.0
17:56:30.243064,"0x40a0,",11.0,0.0,4.0
17:56:31.000000,"0x40a0,",11.0,317.0,4.0
17:56:31.000000,"0x40a0,",0.0,317.0,4.0
17:56:32.000000,"0x40a0,",11.0,317.0,4.0
17:56:32.000000,"0x40a0,",0.0,317.0,4.0
17:56:33.000000,"0x40a0,",11.0,317.0,4.0
17:56:33.000000,"0x40a0,",0.0,317.0,4.0
17:56:34.000000,"0x40a0,",11.0,317.0,4.0
17:56:34.000000,"0x40a0,",0.0,317.0,4.0
17:56:35.000000,"0x40a0,",11.0,317.0,4.0
17:56:35.000000,"0x40a0,",0.0,317.0,4.0
17:56:36.000000,"0x40a0,",11.0,317.0,4.0
17:56:36.000000,"0x40a0,",0.0,317.0,4.0
17:56:37.000000,"0x40a0,",11.0,317.0,4.0
17:56:37.000000,"0x40a0,",0.0,317.0,4.0
17:56:38.000000,"0x40a0,",11.0,317.0,4.0
17:56:38.000000,"0x40a0,",0.0,317.0,4.0
17:56:39.000000,"0x40a0,",11.0,317.0,4.0
17:56:39.000000,"0x40a0,",0.0,317.0,4.0
17:56:40.000000,"0x40a0,",11.0,317.0,4.0
17:56:40.000000,"0x40a0,",0.0,317.0,4.0
17:56:41.000000,"0x40a0,",11.0,317.0,4.0
17:56:41.000000,"0x40a0,",0.0,317.0,4.0
17:56:42.000000,"0x40a0,",11.0,317.0,4.0
17:56:42.000000,"0x40a0,",0.0,317.0,4.0
17:56:43.000000,"0x40a0,",11.0,317.0,4.0
17:56:43.000000,"0x40a0,",0.0,317.0,4.0
17:56:44.000000,"0x40a0,",11.0,317.0,4.0
17:56:44.000000,"0x40a0,",0.0,317.0,4.0
17:56:45.000000,"0x40a0,",11.0,317.0,4.0
17:56:45.000000,"0x40a0,",0.0,317.0,4.0
17:56:46.000000,"0x40a0,",11.0,317.0,4.0
17:56:46.000000,"0x40a0,",0.0,317.0,4.0
17:56:47.000000,"0x40a0,",11.0,317.0,4.0
17:56:47.000000,"0x40a0,",0.0,317.0,4.0
17:56:48.000000,"0x40a0,",11.0,317.0,4.0
17:56:48.000000,"0x40a0,",0.0,317.0,4.0
17:56:49.000000,"0x40a0,",11.0,317.0,4.0
17:56:49.000000,"0x40a0,",0.0,317.0,4.0
17:56:50.000000,"0x40a0,",11.0,317.0,4.0
17:56:50.000000,"0x40a0,",0.0,317.0,4.0
17:56:51.000000,"0x40a0,",11.0,317.0,4.0
17:56:51.000000,"0x40a0,",0.0,317.0,4.0
17:56:52.000000,"0x40a0,",11.0,317.0,4.0
17:56:52.000000,"0x40a0,",0.0,317.0,4.0
17:56:53.000000,"0x40a0,",11.0,317.0,4.0
17:56:53.000000,"0x40a0,",0.0,317.0,4.0
17:56:55.000000,"0x40a0,",11.0,317.0,5.0
17:56:55.000000,"0x40a0,",0.0,317.0,5.0
17:56:56.000000,"0x40a0,",11.0,317.0,5.0
17:56:56.000000,"0x40a0,",0.0,317.0,5.0
17:56:57.000000,"0x40a0,",11.0,317.0,5.0
17:56:57.000000,"0x40a0,",0.0,317.0,5.0
17:56:58.000000,"0x40a0,",11.0,317.0,5.0
17:56:58.000000,"0x40a0,",0.0,317.0,5.0
17:56:59.000000,"0x40a0,",11.0,317.0,5.0
17:56:59.000000,"0x40a0,",0.0,317.0,5.0
17:57:00.000000,"0x40a0,",11.0,317.0,5.0
17:57:00.000000,"0x40a0,",0.0,317.0,5.0
17:57:01.000000,"0x40a0,",11.0,317.0,5.0
17:57:01.000000,"0x40a0,",0.0,317.0,5.0
17:57:02.000000,"0x40a0,",11.0,317.0,5.0
17:57:02.000000,"0x40a0,",0.0,317.0,5.0
17:57:03.000000,"0x40a0,",11.0,317.0,5.0
17:57:03.000000,"0x40a0,",0.0,317.0,5.0
17:57:04.000000,"0x40a0,",11.0,317.0,5.0
17:57:04.000000,"0x40a0,",0.0,317.0,5.0
17:57:05.000000,"0x40a0,",11.0,317.0,5.0
17:57:05.000000,"0x40a0,",0.0,317.0,5.0
17:57:06.000000,"0x40a0,",11.0,317.0,5.0
17:57:06.000000,"0x40a0,",0.0,317.0,5.0
17:57:07.000000,"0x40a0,",11.0,317.0,5.0
17:57:07.000000,"0x40a0,",0.0,317.0,5.0
17:57:08.000000,"0x40a0,",11.0,317.0,5.0
17:57:08.000000,"0x40a0,",0.0,317.0,5.0
17:57:09.000000,"0x40a0,",11.0,317.0,5.0
17:57:09.000000,"0x40a0,",0.0,317.0,5.0
17:57:10.000000,"0x40a0,",11.0,317.0,5.0
17:57:10.000000,"0x40a0,",0.0,317.0,5.0
17:57:11.000000,"0x40a0,",11.0,317.0,5.0
17:57:11.000000,"0x40a0,",0.0,317.0,5.0
17:57:12.000000,"0x40a0,",11.0,317.0,5.0
17:57:12.000000,"0x40a0,",0.0,317.0,5.0
17:57:13.000000,"0x40a0,",11.0,317.0,5.0
17:57:13.000000,"0x40a0,",0.0,317.0,5.0
17:57:14.000000,"0x40a0,",11.0,317.0,5.0
17:57:14.000000,"0x40a0,",0.0,317.0,5.0
17:57:15.000000,"0x40a0,",11.0,317.0,5.0
17:57:15.000000,"0x40a0,",0.0,317.0,5.0
17:57:16.000000,"0x40a0,",11.0,317.0,5.0
17:57:16.000000,"0x40a0,",0.0,317.0,5.0
17:57:17.000000,"0x40a0,",11.0,317.0,5.0
17:57:17.000000,"0x40a0,",0.0,317.0,5.0
17:57:18.000000,"0x40a0,",11.0,317.0,5.0
17:57:18.000000,"0x40a0,",0.0,317.0,5.0
17:57:19.000000,"0x40a0,",11.0,317.0,5.0
17:57:19.000000,"0x40a0,",0.0,317.0,5.0
17:57:20.000000,"0x40a0,",11.0,317.0,5.0
17:57:20.000000,"0x40a0,",0.0,317.0,5.0
17:57:21.000000,"0x40a0,",11.0,317.0,5.0
17:57:21.000000,"0x40a0,",0.0,317.0,5.0
17:57:22.000000,"0x40a0,",11.0,317.0,5.0
17:57:22.000000,"0x40a0,",0.0,317.0,5.0
17:57:23.000000,"0x40a0,",11.0,317.0,5.0
17:57:23.000000,"0x40a0,",0.0,317.0,5.0
17:57:25.000000,"0x40a0,",11.0,317.0,6.0
17:57:25.000000,"0x40a0,",0.0,317.0,6.0
17:57:26.000000,"0x40a0,",11.0,317.0,6.0
17:57:26.000000,"0x40a0,",0.0,317.0,6.0
17:57:27.000000,"0x40a0,",11.0,317.0,6.0
17:57:27.000000,"0x40a0,",0.0,317.0,6.0
17:57:28.000000,"0x40a0,",11.0,317.0,6.0
17:57:28.000000,"0x40a0,",0.0,317.0,6.0
17:57:29.000000,"0x40a0,",11.0,317.0,6.0
17:57:29.000000,"0x40a0,",0.0,317.0,6.0
17:57:30.000000,"0x40a0,",11.0,317.0,6.0
17:57:30.000000,"0x40a0,",0.0,317.0,6.0
17:57:31.000000,"0x40a0,",11.0,317.0,6.0
17:57:31.000000,"0x40a0,",0.0,317.0,6.0
17:57:32.000000,"0x40a0,",11.0,317.0,6.0
17:57:32.000000,"0x40a0,",0.0,317.0,6.0
17:57:33.000000,"0x40a0,",11.0,317.0,6.0
17:57:33.000000,"0x40a0,",0.0,317.0,6.0
17:57:34.000000,"0x40a0,",11.0,317.0,6.0
17:57:34.000000,"0x40a0,",0.0,317.0,6.0
17:57:35.000000,"0x40a0,",11.0,317.0,6.0
17:57:35.000000,"0x40a0,",0.0,317.0,6.0
17:57:36.000000,"0x40a0,",11.0,317.0,6.0
17:57:36.000000,"0x40a0,",0.0,317.0,6.0
17:57:37.000000,"0x40a0,",11.0,317.0,6.0
17:57:37.000000,"0x40a0,",0.0,317.0,6.0
17:57:38.000000,"0x40a0,",11.0,317.0,6.0
17:57:38.000000,"0x40a0,",0.0,317.0,6.0
17:57:39.000000,"0x40a0,",11.0,317.0,6.0
17:57:39.000000,"0x40a0,",0.0,317.0,6.0
