,time,mean_tbs_dl,mean_tbs_ul,max_tbs_dl,max_tbs_ul,total_dl,total_ul,num_of_packets_dl,num_of_packets_ul,dl_prb,ul_prb,series_mean_dl_prb,series_mean_ul_prb,series_id
15,1.6000000000000008,8.666666666666666,133.77777777777777,67.0,317.0,156.0,2408.0,3.0,12.0, 22%, 16%,0.39390223463687124,0.17094972067039094,0.0
16,1.7000000000000008,90.74193548387096,183.48387096774192,2577.0,1431.0,2813.0,5688.0,5.0,22.0, 65%, 13%,0.39390223463687124,0.17094972067039094,0.0
17,1.800000000000001,66.70588235294117,228.85294117647055,1287.0,2961.0,2268.0,7781.0,8.0,25.0, 17%, 8.2%,0.39390223463687124,0.17094972067039094,0.0
18,1.900000000000001,70.95238095238095,167.76190476190476,573.0,749.0,1490.0,3523.0,6.0,15.0, 15%, 8.9%,0.39390223463687124,0.17094972067039094,0.0
19,2.000000000000001,39.04166666666666,151.16666666666666,501.0,317.0,937.0,3628.0,4.0,20.0, 70%, 10%,0.39390223463687124,0.17094972067039094,0.0
20,2.100000000000001,95.25,305.85,1143.0,2865.0,1905.0,6117.0,7.0,11.0, 11%, 12%,0.39390223463687124,0.17094972067039094,0.0
21,2.200000000000001,31.846153846153847,148.53846153846155,317.0,317.0,414.0,1931.0,2.0,11.0, 13%, 13%,0.39390223463687124,0.17094972067039094,0.0
22,2.300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 43%, 8.3%,0.39390223463687124,0.17094972067039094,0.0
23,2.400000000000001,52.54545454545455,202.45454545454547,317.0,749.0,578.0,2227.0,4.0,7.0, 63%, 24%,0.39390223463687124,0.17094972067039094,0.0
24,2.5000000000000013,61.4,137.4,285.0,317.0,307.0,687.0,2.0,3.0, 60%, 11%,0.39390223463687124,0.17094972067039094,0.0
25,2.6000000000000014,16.416666666666668,145.33333333333334,153.0,317.0,197.0,1744.0,3.0,8.0, 65%, 9.0%,0.39390223463687124,0.17094972067039094,0.0
26,2.700000000000001,40.72727272727273,101.27272727272728,301.0,317.0,448.0,1114.0,3.0,6.0, 12%, 9.7%,0.39390223463687124,0.17094972067039094,0.0
27,2.8000000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 54%, 9.1%,0.39390223463687124,0.17094972067039094,0.0
28,2.9000000000000017,27.2,155.0,125.0,317.0,136.0,775.0,2.0,3.0, 62%, 9.8%,0.39390223463687124,0.17094972067039094,0.0
29,3.0000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 17%, 10%,0.39390223463687124,0.17094972067039094,0.0
30,3.100000000000002,6.05,119.6,77.0,317.0,121.0,2392.0,3.0,16.0, 15%, 6.7%,0.39390223463687124,0.17094972067039094,0.0
31,3.200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 19%, 9.8%,0.39390223463687124,0.17094972067039094,0.0
32,3.300000000000002,621.5,102.34375,4107.0,373.0,19888.0,3275.0,13.0,19.0, 22%, 6.8%,0.39390223463687124,0.17094972067039094,0.0
33,3.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 19%, 17%,0.39390223463687124,0.17094972067039094,0.0
34,3.500000000000002,82.69444444444444,292.27777777777777,1335.0,3542.0,2977.0,10522.0,11.0,24.0, 20%, 12%,0.39390223463687124,0.17094972067039094,0.0
35,3.6000000000000023,283.7971014492754,138.57971014492753,5861.0,1335.0,19582.0,9562.0,8.0,44.0, 20%, 10%,0.39390223463687124,0.17094972067039094,0.0
36,3.7000000000000015,1229.4375,140.7125,7972.0,2124.0,98355.0,11257.0,23.0,52.0, 37%, 12%,0.39390223463687124,0.17094972067039094,0.0
37,3.8000000000000025,243.0344827586207,217.79310344827587,6378.0,2124.0,7048.0,6316.0,5.0,21.0, 63%, 9.2%,0.39390223463687124,0.17094972067039094,0.0
38,3.9000000000000026,14.636363636363637,146.86363636363637,233.0,645.0,322.0,3231.0,3.0,19.0, 85%, 8.7%,0.39390223463687124,0.17094972067039094,0.0
39,4.000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 46%, 7.4%,0.39390223463687124,0.17094972067039094,0.0
40,4.100000000000002,303.57142857142856,67.71428571428571,1980.0,317.0,2125.0,474.0,4.0,2.0, 46%, 10%,0.39390223463687124,0.17094972067039094,0.0
41,4.200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 9.4%, 12%,0.39390223463687124,0.17094972067039094,0.0
42,4.3000000000000025,9.0625,152.3125,67.0,317.0,145.0,2437.0,3.0,13.0, 53%, 12%,0.39390223463687124,0.17094972067039094,0.0
43,4.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 78%, 12%,0.39390223463687124,0.17094972067039094,0.0
44,4.500000000000003,29.102564102564106,125.2051282051282,549.0,317.0,1135.0,4883.0,7.0,29.0, 34%, 28%,0.39390223463687124,0.17094972067039094,0.0
45,4.600000000000002,15.6,157.16,269.0,453.0,390.0,3929.0,4.0,21.0, 22%, 11%,0.39390223463687124,0.17094972067039094,0.0
46,4.700000000000002,49.66666666666666,116.9047619047619,1908.0,185.0,2086.0,4910.0,5.0,32.0, 11%, 17%,0.39390223463687124,0.17094972067039094,0.0
47,4.800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 12%, 11%,0.39390223463687124,0.17094972067039094,0.0
48,4.900000000000002,9.0625,146.3125,67.0,317.0,145.0,2341.0,3.0,13.0, 62%, 25%,0.39390223463687124,0.17094972067039094,0.0
49,5.000000000000002,205.33333333333331,105.66666666666669,549.0,317.0,616.0,317.0,2.0,1.0, 97%, 18%,0.39390223463687124,0.17094972067039094,0.0
50,5.100000000000001,26.633333333333333,125.53333333333332,549.0,317.0,799.0,3766.0,4.0,22.0, 47%, 18%,0.39390223463687124,0.17094972067039094,0.0
51,5.200000000000001,5.696969696969697,160.3939393939394,77.0,645.0,188.0,5293.0,4.0,29.0, 16%, 13%,0.39390223463687124,0.17094972067039094,0.0
