,time,mean_tbs_dl,mean_tbs_ul,max_tbs_dl,max_tbs_ul,total_dl,total_ul,num_of_packets_dl,num_of_packets_ul,dl_prb,ul_prb,series_mean_dl_prb,series_mean_ul_prb,series_id
0,0.1,22.33333333333333,240.33333333333331,67.0,317.0,67.0,721.0,1.0,3.0, 14%, 8.1%,0.30012426035502976,0.13974260355029586,0.0
1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 4.8%, 2.3%,0.30012426035502976,0.13974260355029586,0.0
2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 5.6%, 2.8%,0.30012426035502976,0.13974260355029586,0.0
3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 9.6%, 3.6%,0.30012426035502976,0.13974260355029586,0.0
4,0.5,70.87628865979381,142.15463917525773,2577.0,1527.0,6875.0,13789.0,9.0,83.0, 6.5%, 2.3%,0.30012426035502976,0.13974260355029586,0.0
5,0.6,108.3157894736842,127.89473684210526,1572.0,317.0,2058.0,2430.0,3.0,14.0, 5.7%, 3.3%,0.30012426035502976,0.13974260355029586,0.0
6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 24%, 4.1%,0.30012426035502976,0.13974260355029586,0.0
7,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 7.1%, 3.5%,0.30012426035502976,0.13974260355029586,0.0
8,0.8999999999999999,138.06153846153848,183.8923076923077,2577.0,1836.0,8974.0,11953.0,11.0,52.0, 6.1%, 3.0%,0.30012426035502976,0.13974260355029586,0.0
9,1.0,23.464285714285715,186.53571428571428,421.0,2052.0,1314.0,10446.0,9.0,45.0, 17%, 6.9%,0.30012426035502976,0.13974260355029586,0.0
10,1.1,52.08256880733945,177.08256880733944,1908.0,2052.0,5677.0,19302.0,12.0,87.0, 57%, 6.3%,0.30012426035502976,0.13974260355029586,0.0
11,1.2,32.92982456140351,138.49122807017545,373.0,693.0,1877.0,7894.0,11.0,46.0, 13%, 4.6%,0.30012426035502976,0.13974260355029586,0.0
12,1.3,24.96153846153846,212.32692307692307,469.0,2196.0,1298.0,11041.0,8.0,44.0, 68%, 12%,0.30012426035502976,0.13974260355029586,0.0
13,1.4,104.0,157.80769230769232,3662.0,317.0,8112.0,12309.0,9.0,69.0, 52%, 18%,0.30012426035502976,0.13974260355029586,0.0
14,1.5000000000000002,76.55833333333334,125.11666666666666,1479.0,1692.0,9187.0,15014.0,18.0,83.0, 36%, 12%,0.30012426035502976,0.13974260355029586,0.0
15,1.6000000000000003,8.490196078431373,164.58823529411765,217.0,2196.0,433.0,8394.0,4.0,43.0, 92%, 20%,0.30012426035502976,0.13974260355029586,0.0
16,1.7000000000000004,29.0,156.60344827586206,373.0,1836.0,1682.0,9083.0,8.0,48.0, 81%, 13%,0.30012426035502976,0.13974260355029586,0.0
17,1.8000000000000005,122.03846153846152,116.8076923076923,2865.0,317.0,6346.0,6074.0,8.0,44.0, 11%, 14%,0.30012426035502976,0.13974260355029586,0.0
18,1.9000000000000008,53.43103448275862,162.43103448275863,1836.0,1191.0,3099.0,9421.0,6.0,51.0, 10%, 14%,0.30012426035502976,0.13974260355029586,0.0
19,2.0000000000000004,660.7671232876712,147.3013698630137,7708.0,1431.0,48236.0,10753.0,15.0,55.0, 8.6%, 15%,0.30012426035502976,0.13974260355029586,0.0
20,2.1000000000000005,1046.813725490196,128.84313725490196,7167.0,749.0,106775.0,13142.0,29.0,70.0, 15%, 24%,0.30012426035502976,0.13974260355029586,0.0
21,2.2000000000000006,2.0,168.0,22.0,317.0,44.0,3696.0,2.0,20.0, 8.2%, 3.9%,0.30012426035502976,0.13974260355029586,0.0
22,2.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 8.7%, 3.2%,0.30012426035502976,0.13974260355029586,0.0
23,2.400000000000001,157.86363636363637,191.0,6117.0,3062.0,17365.0,21010.0,18.0,81.0, 11%, 3.1%,0.30012426035502976,0.13974260355029586,0.0
24,2.500000000000001,1.0476190476190477,148.14285714285714,22.0,301.0,22.0,3111.0,1.0,19.0, 7.9%, 2.7%,0.30012426035502976,0.13974260355029586,0.0
25,2.600000000000001,1709.9855072463768,105.92753623188406,7972.0,1692.0,235978.0,14618.0,46.0,81.0, 9.7%, 4.0%,0.30012426035502976,0.13974260355029586,0.0
26,2.700000000000001,1209.7826086956522,119.11304347826086,7708.0,1836.0,139125.0,13698.0,36.0,73.0, 8.6%, 4.1%,0.30012426035502976,0.13974260355029586,0.0
27,2.800000000000001,203.29032258064515,133.2258064516129,6378.0,1383.0,25208.0,16520.0,24.0,94.0, 8.5%, 18%,0.30012426035502976,0.13974260355029586,0.0
28,2.900000000000001,74.95652173913044,128.93478260869566,1764.0,317.0,3448.0,5931.0,9.0,35.0, 16%, 17%,0.30012426035502976,0.13974260355029586,0.0
29,3.0000000000000013,191.09649122807016,124.78947368421052,3822.0,749.0,21785.0,14226.0,20.0,86.0, 16%, 18%,0.30012426035502976,0.13974260355029586,0.0
30,3.1000000000000014,41.285714285714285,127.04464285714286,2292.0,549.0,4624.0,14229.0,16.0,89.0, 32%, 8.9%,0.30012426035502976,0.13974260355029586,0.0
31,3.200000000000001,170.7843137254902,116.6372549019608,1980.0,1143.0,17420.0,11897.0,24.0,67.0, 15%, 6.5%,0.30012426035502976,0.13974260355029586,0.0
32,3.3000000000000016,344.60747663551405,80.18691588785046,4251.0,269.0,36873.0,8580.0,32.0,62.0, 7.8%, 6.1%,0.30012426035502976,0.13974260355029586,0.0
33,3.4000000000000017,266.35526315789474,100.64473684210526,3422.0,149.0,20243.0,7649.0,16.0,57.0, 26%, 5.1%,0.30012426035502976,0.13974260355029586,0.0
34,3.5000000000000018,3.142857142857143,147.85714285714286,22.0,533.0,22.0,1035.0,1.0,3.0, 8.5%, 3.5%,0.30012426035502976,0.13974260355029586,0.0
35,3.600000000000002,3.7777777777777777,127.57142857142856,97.0,597.0,238.0,8037.0,4.0,55.0, 49%, 7.8%,0.30012426035502976,0.13974260355029586,0.0
36,3.700000000000002,9.941176470588236,332.86764705882354,285.0,3963.0,676.0,22635.0,6.0,62.0, 39%, 7.3%,0.30012426035502976,0.13974260355029586,0.0
37,3.800000000000002,456.3829787234043,137.4468085106383,5669.0,1692.0,64350.0,19380.0,43.0,93.0, 32%, 4.3%,0.30012426035502976,0.13974260355029586,0.0
38,3.900000000000002,77.95890410958904,209.76712328767124,4904.0,3422.0,5691.0,15313.0,7.0,64.0, 17%, 6.5%,0.30012426035502976,0.13974260355029586,0.0
39,4.000000000000002,863.4910714285714,196.16071428571428,6882.0,4395.0,96711.0,21970.0,32.0,69.0, 14%, 8.7%,0.30012426035502976,0.13974260355029586,0.0
40,4.100000000000001,785.4761904761905,149.57142857142858,5477.0,1383.0,65980.0,12564.0,24.0,60.0, 38%, 8.3%,0.30012426035502976,0.13974260355029586,0.0
41,4.200000000000001,94.02985074626864,141.46268656716418,3542.0,317.0,6300.0,9478.0,8.0,58.0, 76%, 14%,0.30012426035502976,0.13974260355029586,0.0
42,4.300000000000001,12.164383561643836,182.1917808219178,201.0,2052.0,888.0,13300.0,9.0,58.0, 60%, 21%,0.30012426035502976,0.13974260355029586,0.0
43,4.4,95.1818181818182,216.4090909090909,903.0,2673.0,2094.0,4761.0,7.0,15.0, 69%, 19%,0.30012426035502976,0.13974260355029586,0.0
44,4.5,56.14705882352941,134.26470588235293,2292.0,469.0,3818.0,9130.0,8.0,56.0, 8.4%, 11%,0.30012426035502976,0.13974260355029586,0.0
45,4.6,465.3018867924528,121.01886792452832,4107.0,2196.0,49322.0,12828.0,26.0,73.0, 8.5%, 4.8%,0.30012426035502976,0.13974260355029586,0.0
46,4.699999999999999,1433.1171875,108.90625,8324.0,1836.0,183439.0,13940.0,44.0,73.0, 6.9%, 15%,0.30012426035502976,0.13974260355029586,0.0
47,4.799999999999999,105.45762711864408,155.66101694915255,2124.0,1836.0,6222.0,9184.0,9.0,49.0, 7.8%, 9.4%,0.30012426035502976,0.13974260355029586,0.0
48,4.899999999999999,55.16,133.04,1335.0,1527.0,4137.0,9978.0,13.0,56.0, 22%, 6.6%,0.30012426035502976,0.13974260355029586,0.0
49,4.999999999999998,298.92045454545456,152.54545454545453,4904.0,1692.0,26305.0,13424.0,18.0,67.0, 41%, 9.5%,0.30012426035502976,0.13974260355029586,0.0
50,5.099999999999998,406.5636363636364,165.29090909090908,4904.0,4736.0,44722.0,18182.0,28.0,77.0, 23%, 8.0%,0.30012426035502976,0.13974260355029586,0.0
51,5.1999999999999975,40.540983606557376,194.9016393442623,1383.0,4251.0,2473.0,11889.0,6.0,51.0, 32%, 5.3%,0.30012426035502976,0.13974260355029586,0.0
52,5.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 9.0%, 19%,0.30012426035502976,0.13974260355029586,0.0
53,5.399999999999998,133.16666666666666,103.38888888888889,1383.0,317.0,2397.0,1861.0,6.0,9.0, 97%, 20%,0.30012426035502976,0.13974260355029586,0.0
54,5.499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 81%, 22%,0.30012426035502976,0.13974260355029586,0.0
55,5.599999999999998,310.5,78.5,621.0,157.0,621.0,157.0,1.0,1.0, 58%, 10%,0.30012426035502976,0.13974260355029586,0.0
56,5.6999999999999975,296.47,149.24,4587.0,839.0,29647.0,14924.0,16.0,82.0, 49%, 8.2%,0.30012426035502976,0.13974260355029586,0.0
57,5.799999999999997,347.93617021276594,206.3404255319149,4904.0,3822.0,32706.0,19396.0,17.0,74.0, 71%, 17%,0.30012426035502976,0.13974260355029586,0.0
58,5.899999999999997,175.7596153846154,127.08653846153848,4587.0,645.0,18279.0,13217.0,16.0,79.0, 84%, 21%,0.30012426035502976,0.13974260355029586,0.0
59,5.9999999999999964,698.32,152.0,4904.0,1383.0,17458.0,3800.0,11.0,14.0, 90%, 33%,0.30012426035502976,0.13974260355029586,0.0
60,6.099999999999996,1470.7692307692307,113.0,5669.0,2481.0,95600.0,7345.0,26.0,33.0, 71%, 20%,0.30012426035502976,0.13974260355029586,0.0
61,6.199999999999996,280.72727272727275,200.63636363636363,1764.0,1527.0,3088.0,2207.0,3.0,5.0, 45%, 19%,0.30012426035502976,0.13974260355029586,0.0
62,6.299999999999995,988.1515151515152,95.06060606060606,4904.0,1527.0,97827.0,9411.0,34.0,59.0, 64%, 26%,0.30012426035502976,0.13974260355029586,0.0
63,6.399999999999995,1710.6371681415928,74.30973451327434,5861.0,357.0,193302.0,8397.0,41.0,63.0, 92%, 33%,0.30012426035502976,0.13974260355029586,0.0
64,6.499999999999995,243.8095238095238,121.0,4904.0,269.0,5120.0,2541.0,4.0,17.0, 88%, 20%,0.30012426035502976,0.13974260355029586,0.0
65,6.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 27%, 31%,0.30012426035502976,0.13974260355029586,0.0
66,6.699999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 83%, 10%,0.30012426035502976,0.13974260355029586,0.0
67,6.7999999999999945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 43%, 20%,0.30012426035502976,0.13974260355029586,0.0
68,6.899999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 18%, 20%,0.30012426035502976,0.13974260355029586,0.0
69,6.999999999999995,1818.46875,78.0,5669.0,269.0,58191.0,2496.0,16.0,16.0, 25%, 24%,0.30012426035502976,0.13974260355029586,0.0
70,7.099999999999994,3.710526315789474,139.76315789473685,97.0,871.0,141.0,5311.0,3.0,33.0, 45%, 27%,0.30012426035502976,0.13974260355029586,0.0
71,7.199999999999994,719.2253521126761,105.97183098591547,5861.0,621.0,51065.0,7524.0,16.0,48.0, 57%, 29%,0.30012426035502976,0.13974260355029586,0.0
72,7.299999999999994,214.33333333333331,41.66666666666666,621.0,125.0,643.0,125.0,2.0,1.0, 75%, 14%,0.30012426035502976,0.13974260355029586,0.0
73,7.399999999999993,4.71830985915493,129.74647887323945,97.0,1287.0,335.0,9212.0,5.0,64.0, 50%, 12%,0.30012426035502976,0.13974260355029586,0.0
74,7.499999999999993,1380.6153846153843,111.3846153846154,5861.0,1239.0,89740.0,7240.0,20.0,40.0, 43%, 9.2%,0.30012426035502976,0.13974260355029586,0.0
75,7.599999999999992,1087.1555555555556,131.64444444444445,5861.0,1383.0,48922.0,5924.0,14.0,30.0, 34%, 6.9%,0.30012426035502976,0.13974260355029586,0.0
76,7.699999999999992,1301.821052631579,107.82105263157897,5861.0,1383.0,123673.0,10243.0,37.0,57.0, 53%, 7.4%,0.30012426035502976,0.13974260355029586,0.0
77,7.799999999999992,34.833333333333336,125.38888888888889,389.0,317.0,627.0,2257.0,5.0,13.0, 54%, 8.8%,0.30012426035502976,0.13974260355029586,0.0
78,7.899999999999991,18.912280701754387,247.8947368421053,389.0,4587.0,1078.0,14130.0,8.0,46.0, 98%, 12%,0.30012426035502976,0.13974260355029586,0.0
79,7.999999999999991,6.466666666666667,785.6666666666666,97.0,5296.0,194.0,23570.0,2.0,28.0, 61%, 15%,0.30012426035502976,0.13974260355029586,0.0
80,8.09999999999999,9.43103448275862,414.2586206896552,137.0,4395.0,547.0,24027.0,6.0,52.0, 23%, 13%,0.30012426035502976,0.13974260355029586,0.0
81,8.19999999999999,111.40816326530611,225.3061224489796,3302.0,3963.0,5459.0,11040.0,6.0,42.0, 6.2%, 4.0%,0.30012426035502976,0.13974260355029586,0.0
82,8.29999999999999,37.38709677419355,142.8709677419355,717.0,317.0,1159.0,4429.0,5.0,25.0, 30%, 3.8%,0.30012426035502976,0.13974260355029586,0.0
83,8.39999999999999,36.03125,131.125,437.0,317.0,1153.0,4196.0,7.0,24.0, 9.3%, 9.9%,0.30012426035502976,0.13974260355029586,0.0
84,8.49999999999999,13.268292682926829,252.6219512195122,549.0,4251.0,1088.0,20715.0,9.0,68.0, 14%, 16%,0.30012426035502976,0.13974260355029586,0.0
85,8.599999999999989,137.79310344827587,319.8448275862069,2769.0,4904.0,7992.0,18551.0,8.0,47.0, 37%, 23%,0.30012426035502976,0.13974260355029586,0.0
86,8.699999999999989,898.625,119.70454545454544,5861.0,1095.0,79079.0,10534.0,24.0,60.0, 29%, 14%,0.30012426035502976,0.13974260355029586,0.0
87,8.799999999999988,537.6184210526316,101.02631578947368,5861.0,549.0,40859.0,7678.0,21.0,50.0, 41%, 14%,0.30012426035502976,0.13974260355029586,0.0
88,8.899999999999988,525.2682926829268,105.39024390243902,4587.0,373.0,43072.0,8642.0,26.0,52.0, 17%, 9.3%,0.30012426035502976,0.13974260355029586,0.0
89,8.999999999999988,608.0824742268042,92.41237113402062,5477.0,469.0,58984.0,8964.0,30.0,60.0, 6.1%, 6.4%,0.30012426035502976,0.13974260355029586,0.0
90,9.099999999999987,315.1190476190476,97.04761904761904,2577.0,157.0,13235.0,4076.0,12.0,28.0, 11%, 12%,0.30012426035502976,0.13974260355029586,0.0
91,9.199999999999989,9.26086956521739,146.3695652173913,285.0,317.0,426.0,6733.0,4.0,41.0, 39%, 12%,0.30012426035502976,0.13974260355029586,0.0
92,9.299999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 18%, 13%,0.30012426035502976,0.13974260355029586,0.0
93,9.399999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 9.6%, 23%,0.30012426035502976,0.13974260355029586,0.0
94,9.499999999999988,821.7307692307693,90.21153846153848,6378.0,405.0,85460.0,9382.0,29.0,64.0, 33%, 20%,0.30012426035502976,0.13974260355029586,0.0
95,9.599999999999987,217.3023255813953,149.93023255813952,3062.0,1191.0,9344.0,6447.0,8.0,35.0, 16%, 17%,0.30012426035502976,0.13974260355029586,0.0
96,9.699999999999989,187.15853658536585,133.65853658536585,2769.0,1095.0,15347.0,10960.0,13.0,62.0, 18%, 7.4%,0.30012426035502976,0.13974260355029586,0.0
97,9.799999999999986,751.8055555555555,126.47222222222224,2673.0,1431.0,27065.0,4553.0,17.0,19.0, 50%, 12%,0.30012426035502976,0.13974260355029586,0.0
98,9.899999999999986,1000.211009174312,51.642201834862384,5861.0,233.0,109023.0,5629.0,62.0,41.0, 45%, 11%,0.30012426035502976,0.13974260355029586,0.0
99,9.999999999999986,1098.888888888889,66.85714285714286,5861.0,301.0,69230.0,4212.0,31.0,28.0, 50%, 11%,0.30012426035502976,0.13974260355029586,0.0
100,10.099999999999984,1665.1646341463415,65.27439024390245,8889.0,149.0,273087.0,10705.0,71.0,81.0, 43%, 32%,0.30012426035502976,0.13974260355029586,0.0
101,10.199999999999983,1756.986928104575,65.51633986928104,8324.0,141.0,268819.0,10024.0,69.0,76.0, 54%, 23%,0.30012426035502976,0.13974260355029586,0.0
102,10.299999999999985,1572.7363636363636,91.24545454545456,8889.0,269.0,173001.0,10037.0,28.0,73.0, 63%, 23%,0.30012426035502976,0.13974260355029586,0.0
103,10.399999999999984,1177.9823008849555,269.69026548672565,8889.0,3662.0,133112.0,30475.0,31.0,81.0, 73%, 32%,0.30012426035502976,0.13974260355029586,0.0
104,10.499999999999984,1222.449152542373,100.34745762711864,8324.0,2481.0,144249.0,11841.0,41.0,65.0, 58%, 31%,0.30012426035502976,0.13974260355029586,0.0
105,10.599999999999984,1587.816,100.112,8889.0,1191.0,198477.0,12514.0,40.0,80.0, 75%, 14%,0.30012426035502976,0.13974260355029586,0.0
106,10.699999999999983,3.71875,119.46875,97.0,301.0,119.0,3823.0,2.0,29.0, 72%, 12%,0.30012426035502976,0.13974260355029586,0.0
107,10.799999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 53%, 8.4%,0.30012426035502976,0.13974260355029586,0.0
108,10.899999999999984,10.517241379310343,143.24137931034485,141.0,317.0,305.0,4154.0,3.0,26.0, 50%, 8.0%,0.30012426035502976,0.13974260355029586,0.0
109,10.999999999999982,37.375,179.125,501.0,317.0,598.0,2866.0,2.0,14.0, 74%, 6.5%,0.30012426035502976,0.13974260355029586,0.0
110,11.099999999999982,6.481481481481482,133.22222222222223,97.0,317.0,175.0,3597.0,3.0,21.0, 99%, 7.7%,0.30012426035502976,0.13974260355029586,0.0
111,11.199999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 91%, 8.7%,0.30012426035502976,0.13974260355029586,0.0
112,11.29999999999998,24.53333333333333,117.86666666666666,249.0,317.0,368.0,1768.0,3.0,12.0, 80%, 9.2%,0.30012426035502976,0.13974260355029586,0.0
113,11.39999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 93%, 5.9%,0.30012426035502976,0.13974260355029586,0.0
114,11.49999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 48%, 6.1%,0.30012426035502976,0.13974260355029586,0.0
115,11.599999999999982,18.3125,118.6875,249.0,317.0,293.0,1899.0,3.0,11.0, 40%, 13%,0.30012426035502976,0.13974260355029586,0.0
116,11.699999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 43%, 5.3%,0.30012426035502976,0.13974260355029586,0.0
117,11.79999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 75%, 6.7%,0.30012426035502976,0.13974260355029586,0.0
118,11.899999999999984,11.0,142.5,22.0,285.0,22.0,285.0,1.0,1.0, 26%, 8.3%,0.30012426035502976,0.13974260355029586,0.0
119,11.999999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 12%, 2.9%,0.30012426035502976,0.13974260355029586,0.0
120,12.099999999999982,1218.6607142857142,104.48214285714286,7167.0,285.0,136490.0,11702.0,31.0,74.0, 8.0%, 9.8%,0.30012426035502976,0.13974260355029586,0.0
121,12.199999999999982,158.5483870967742,161.7258064516129,3422.0,1383.0,9830.0,10027.0,8.0,51.0, 12%, 5.1%,0.30012426035502976,0.13974260355029586,0.0
122,12.29999999999998,890.1090909090909,122.26363636363637,6378.0,549.0,97912.0,13449.0,23.0,81.0, 20%, 12%,0.30012426035502976,0.13974260355029586,0.0
123,12.39999999999998,2036.9761904761904,98.35714285714286,6378.0,317.0,85553.0,4131.0,17.0,23.0, 6.5%, 19%,0.30012426035502976,0.13974260355029586,0.0
124,12.49999999999998,25.058823529411764,145.23529411764707,285.0,317.0,426.0,2469.0,4.0,13.0, 11%, 23%,0.30012426035502976,0.13974260355029586,0.0
125,12.59999999999998,234.875,147.5625,3662.0,317.0,3758.0,2361.0,3.0,13.0, 11%, 10%,0.30012426035502976,0.13974260355029586,0.0
126,12.69999999999998,56.66666666666666,105.66666666666669,85.0,317.0,170.0,317.0,2.0,1.0, 8.5%, 2.7%,0.30012426035502976,0.13974260355029586,0.0
127,12.79999999999998,1188.5,0.0,2292.0,0.0,2377.0,0.0,2.0,0.0, 6.2%, 3.8%,0.30012426035502976,0.13974260355029586,0.0
128,12.89999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 5.4%, 3.4%,0.30012426035502976,0.13974260355029586,0.0
129,12.99999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 5.0%, 5.3%,0.30012426035502976,0.13974260355029586,0.0
130,13.09999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 4.7%, 2.2%,0.30012426035502976,0.13974260355029586,0.0
131,13.19999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 8.2%, 3.6%,0.30012426035502976,0.13974260355029586,0.0
132,13.29999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 7.5%, 4.8%,0.30012426035502976,0.13974260355029586,0.0
133,13.39999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 51%, 6.1%,0.30012426035502976,0.13974260355029586,0.0
134,13.49999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 9.3%, 6.6%,0.30012426035502976,0.13974260355029586,0.0
135,13.59999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 8.7%, 5.2%,0.30012426035502976,0.13974260355029586,0.0
136,13.69999999999998,701.078947368421,113.78947368421052,4251.0,317.0,26641.0,4324.0,10.0,27.0, 56%, 6.9%,0.30012426035502976,0.13974260355029586,0.0
137,13.79999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 39%, 18%,0.30012426035502976,0.13974260355029586,0.0
138,13.89999999999998,3763.627906976744,67.5813953488372,10595.0,317.0,323672.0,5812.0,50.0,32.0, 42%, 22%,0.30012426035502976,0.13974260355029586,0.0
139,13.99999999999998,2049.2127659574467,101.47872340425532,7708.0,317.0,192626.0,9539.0,35.0,55.0, 31%, 20%,0.30012426035502976,0.13974260355029586,0.0
140,14.099999999999978,0.0,317.0,0.0,317.0,0.0,634.0,0.0,2.0, 32%, 7.8%,0.30012426035502976,0.13974260355029586,0.0
141,14.199999999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 40%, 6.4%,0.30012426035502976,0.13974260355029586,0.0
142,14.299999999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 54%, 4.3%,0.30012426035502976,0.13974260355029586,0.0
143,14.39999999999998,15.545454545454543,506.09090909090907,349.0,3662.0,684.0,22268.0,6.0,37.0, 44%, 4.9%,0.30012426035502976,0.13974260355029586,0.0
144,14.49999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 38%, 8.6%,0.30012426035502976,0.13974260355029586,0.0
145,14.599999999999978,32.588235294117645,167.41176470588235,349.0,317.0,554.0,2846.0,4.0,14.0, 48%, 6.6%,0.30012426035502976,0.13974260355029586,0.0
146,14.699999999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 85%, 7.3%,0.30012426035502976,0.13974260355029586,0.0
147,14.799999999999978,64.66666666666667,317.0,97.0,317.0,194.0,951.0,2.0,3.0, 82%, 8.0%,0.30012426035502976,0.13974260355029586,0.0
148,14.899999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 87%, 7.1%,0.30012426035502976,0.13974260355029586,0.0
149,14.999999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 81%, 10.0%,0.30012426035502976,0.13974260355029586,0.0
150,15.099999999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 26%, 5.6%,0.30012426035502976,0.13974260355029586,0.0
151,15.199999999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 59%, 13%,0.30012426035502976,0.13974260355029586,0.0
152,15.299999999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 73%, 18%,0.30012426035502976,0.13974260355029586,0.0
153,15.399999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 19%, 7.3%,0.30012426035502976,0.13974260355029586,0.0
154,15.499999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 14%, 6.6%,0.30012426035502976,0.13974260355029586,0.0
155,15.599999999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 20%, 6.0%,0.30012426035502976,0.13974260355029586,0.0
156,15.699999999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 9.8%, 20%,0.30012426035502976,0.13974260355029586,0.0
157,15.799999999999978,64.66666666666667,317.0,97.0,317.0,194.0,951.0,2.0,3.0, 7.2%, 16%,0.30012426035502976,0.13974260355029586,0.0
158,15.899999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 7.8%, 24%,0.30012426035502976,0.13974260355029586,0.0
159,15.999999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 10%, 17%,0.30012426035502976,0.13974260355029586,0.0
160,16.099999999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 12%, 10%,0.30012426035502976,0.13974260355029586,0.0
161,16.199999999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 64%, 14%,0.30012426035502976,0.13974260355029586,0.0
162,16.299999999999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 69%, 22%,0.30012426035502976,0.13974260355029586,0.0
163,16.399999999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 83%, 10%,0.30012426035502976,0.13974260355029586,0.0
164,16.49999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 76%, 7.9%,0.30012426035502976,0.13974260355029586,0.0
165,16.599999999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 8.7%, 4.4%,0.30012426035502976,0.13974260355029586,0.0
166,16.699999999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 6.7%, 7.0%,0.30012426035502976,0.13974260355029586,0.0
167,16.799999999999976,64.66666666666667,317.0,97.0,317.0,194.0,951.0,2.0,3.0, 5.7%, 9.2%,0.30012426035502976,0.13974260355029586,0.0
168,16.899999999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 5.5%, 9.5%,0.30012426035502976,0.13974260355029586,0.0
169,16.999999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 4.8%, 6.8%,0.30012426035502976,0.13974260355029586,0.0
170,17.099999999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 6.9%, 8.3%,0.30012426035502976,0.13974260355029586,0.0
171,17.199999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 5.7%, 5.6%,0.30012426035502976,0.13974260355029586,0.0
172,17.299999999999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 6.4%, 8.5%,0.30012426035502976,0.13974260355029586,0.0
173,17.399999999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 6.4%, 9.8%,0.30012426035502976,0.13974260355029586,0.0
