time,rnti,link,tbs_ul
16:18:30.492242,"0x2080,",[UL],149
16:18:30.492551,"0x2080,",[UL],157
16:18:30.493416,"0x2080,",[UL],149
16:18:30.494204,"0x2080,",[UL],157
16:18:30.495226,"0x2080,",[UL],157
16:18:30.499201,"0x2080,",[UL],0
16:18:30.557169,"0x2080,",[UL],301
16:18:30.564213,"0x2080,",[UL],133
16:18:30.565258,"0x2080,",[UL],157
16:18:30.566207,"0x2080,",[UL],133
16:18:30.567393,"0x2080,",[UL],133
16:18:30.568255,"0x2080,",[UL],133
16:18:30.569221,"0x2080,",[UL],133
16:18:30.570314,"0x2080,",[UL],133
16:18:30.571214,"0x2080,",[UL],125
16:18:30.572333,"0x2080,",[UL],125
16:18:30.573428,"0x2080,",[UL],149
16:18:30.574267,"0x2080,",[UL],133
16:18:30.575199,"0x2080,",[UL],133
16:18:31.000000,"0x2080,",[UL],133
16:18:31.577163,"0x2080,",[UL],22
16:18:31.584271,"0x2080,",[UL],157
16:18:31.585329,"0x2080,",[UL],157
16:18:31.586204,"0x2080,",[UL],157
16:18:31.587244,"0x2080,",[UL],157
16:18:31.588228,"0x2080,",[UL],185
16:18:31.589208,"0x2080,",[UL],157
16:18:31.590183,"0x2080,",[UL],157
16:18:31.591225,"0x2080,",[UL],157
16:18:31.592337,"0x2080,",[UL],157
16:18:31.593274,"0x2080,",[UL],157
16:18:31.594308,"0x2080,",[UL],157
16:18:31.596258,"0x2080,",[UL],157
16:18:31.597173,"0x2080,",[UL],157
16:18:31.598303,"0x2080,",[UL],185
16:18:31.601328,"0x2080,",[UL],157
16:18:31.602218,"0x2080,",[UL],185
16:18:31.603445,"0x2080,",[UL],185
16:18:31.609842,"0x2080,",[UL],185
16:18:31.610186,"0x2080,",[UL],157
16:18:31.657233,"0x2080,",[UL],317
16:18:31.664250,"0x2080,",[UL],157
16:18:31.665209,"0x2080,",[UL],185
16:18:31.666260,"0x2080,",[UL],185
16:18:31.667276,"0x2080,",[UL],157
16:18:31.668281,"0x2080,",[UL],185
16:18:31.669180,"0x2080,",[UL],185
16:18:31.670326,"0x2080,",[UL],157
16:18:31.671166,"0x2080,",[UL],185
16:18:31.672292,"0x2080,",[UL],0
16:18:31.673439,"0x2080,",[UL],157
16:18:31.674231,"0x2080,",[UL],0
16:18:31.675294,"0x2080,",[UL],185
16:18:31.678345,"0x2080,",[UL],0
16:18:31.683308,"0x2080,",[UL],0
