time,mean_tbs_dl,mean_tbs_ul,max_tbs_dl,max_tbs_ul,total_dl,total_ul,num_of_packets_dl,num_of_packets_ul,series_id
2.9000000000000012,27.2,164.7,533.0,317.0,544.0,3294.0,2.0,18.0,0.0
3.0000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1000000000000014,2.75,163.375,22.0,317.0,22.0,1307.0,1.0,7.0,0.0
3.2000000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3000000000000016,4.62962962962963,117.20370370370371,85.0,317.0,250.0,6329.0,13.0,37.0,0.0
3.4000000000000017,53.5,0.0,85.0,0.0,107.0,0.0,2.0,0.0,0.0
3.5000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.600000000000002,14.925925925925926,121.03703703703704,285.0,317.0,403.0,3268.0,4.0,20.0,0.0
3.700000000000002,60.05263157894737,148.3684210526316,549.0,469.0,1141.0,2819.0,4.0,15.0,0.0
3.800000000000002,168.53846153846155,168.76923076923077,1620.0,373.0,2191.0,2194.0,3.0,10.0,0.0
3.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.000000000000002,100.33333333333333,174.66666666666666,1527.0,839.0,3913.0,6812.0,11.0,28.0,0.0
4.100000000000001,26.0,131.83333333333334,67.0,317.0,156.0,791.0,3.0,3.0,0.0
4.200000000000001,40.111111111111114,158.41666666666666,775.0,1383.0,2888.0,11406.0,10.0,54.0,0.0
4.300000000000001,15.03448275862069,145.3793103448276,325.0,645.0,436.0,4216.0,4.0,24.0,0.0
4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.6000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.000000000000001,252.62962962962962,236.57407407407408,1620.0,2865.0,13642.0,12775.0,27.0,27.0,0.0
5.1000000000000005,39.95,499.25,301.0,2865.0,799.0,9985.0,7.0,13.0,0.0
5.2,2.2,182.9,22.0,317.0,22.0,1829.0,1.0,9.0,0.0
5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,10.636363636363637,172.8181818181818,67.0,807.0,234.0,3802.0,5.0,16.0,0.0
5.6,82.4375,118.6875,233.0,317.0,1319.0,1899.0,9.0,7.0,0.0
5.699999999999999,2683.7083333333335,47.625,4904.0,717.0,128818.0,2286.0,42.0,6.0,0.0
5.799999999999999,75.23809523809524,409.42857142857144,389.0,3302.0,1580.0,8598.0,11.0,10.0,0.0
5.899999999999999,36.42857142857143,193.85714285714286,233.0,317.0,255.0,1357.0,2.0,5.0,0.0
5.999999999999998,31.76923076923077,583.4615384615385,177.0,2577.0,413.0,7585.0,5.0,8.0,0.0
6.099999999999998,47.7,427.8,217.0,3302.0,954.0,8556.0,10.0,10.0,0.0
6.1999999999999975,66.5,202.85714285714286,269.0,1572.0,931.0,2840.0,8.0,5.0,0.0
6.299999999999997,1732.72,61.66,5477.0,1383.0,86636.0,3083.0,43.0,5.0,0.0
6.399999999999997,681.0,177.0,4107.0,999.0,7491.0,1947.0,6.0,5.0,0.0
