time,rnti,link,tbs_ul
13:23:05.158135,"0x5e71,",[UL],249
13:23:05.159202,"0x5e71,",[UL],55
13:23:05.173767,"0x5e71,",[UL],317
13:23:05.180829,"0x5e71,",[UL],1572
13:23:05.193805,"0x5e71,",[UL],285
13:23:05.200791,"0x5e71,",[UL],2577
13:23:05.208721,"0x5e71,",[UL],317
13:23:05.215783,"0x5e71,",[UL],2124
13:23:05.245715,"0x5e71,",[UL],1836
13:23:05.246295,"0x5e71,",[UL],2577
13:23:05.248232,"0x5e71,",[UL],2865
13:23:05.256235,"0x5e71,",[UL],249
13:23:05.266001,"0x5e71,",[UL],3062
13:23:05.266688,"0x5e71,",[UL],125
13:23:05.280183,"0x5e71,",[UL],4107
13:23:05.296225,"0x5e71,",[UL],269
13:23:05.303180,"0x5e71,",[UL],1063
13:23:05.333756,"0x5e71,",[UL],317
13:23:05.364233,"0x5e71,",[UL],0
13:23:05.453773,"0x5e71,",[UL],373
13:23:05.516157,"0x5e71,",[UL],285
13:23:05.556124,"0x5e71,",[UL],249
13:23:05.576252,"0x5e71,",[UL],249
13:23:05.596212,"0x5e71,",[UL],249
13:23:05.603178,"0x5e71,",[UL],4736
13:23:05.613732,"0x5e71,",[UL],373
13:23:05.624193,"0x5e71,",[UL],0
13:23:05.733777,"0x5e71,",[UL],373
13:23:05.740777,"0x5e71,",[UL],8324
13:23:05.741745,"0x5e71,",[UL],1836
13:23:05.773820,"0x5e71,",[UL],373
13:23:05.781742,"0x5e71,",[UL],0
13:23:05.793762,"0x5e71,",[UL],373
13:23:05.801746,"0x5e71,",[UL],0
13:23:05.833666,"0x5e71,",[UL],373
13:23:05.873793,"0x5e71,",[UL],317
13:23:05.881710,"0x5e71,",[UL],0
13:23:05.888707,"0x5e71,",[UL],6378
13:23:05.889816,"0x5e71,",[UL],1908
13:23:05.890679,"0x5e71,",[UL],333
13:23:05.891707,"0x5e71,",[UL],55
13:23:05.913747,"0x5e71,",[UL],317
13:23:05.920767,"0x5e71,",[UL],1383
13:23:05.935778,"0x5e71,",[UL],317
13:23:05.953802,"0x5e71,",[UL],301
13:23:05.960722,"0x5e71,",[UL],1572
13:23:05.973792,"0x5e71,",[UL],317
13:23:05.993741,"0x5e71,",[UL],301
13:23:06.000755,"0x5e71,",[UL],6378
13:23:06.001783,"0x5e71,",[UL],5861
13:23:06.002701,"0x5e71,",[UL],5669
13:23:06.003755,"0x5e71,",[UL],1191
13:23:06.008767,"0x5e71,",[UL],0
13:23:06.010850,"0x5e71,",[UL],0
13:23:06.035619,"0x5e71,",[UL],317
13:23:06.053680,"0x5e71,",[UL],317
13:23:06.073771,"0x5e71,",[UL],317
13:23:06.080890,"0x5e71,",[UL],2865
13:23:06.093877,"0x5e71,",[UL],317
13:23:06.113638,"0x5e71,",[UL],373
13:23:06.120736,"0x5e71,",[UL],2961
13:23:06.121703,"0x5e71,",[UL],469
13:23:06.128762,"0x5e71,",[UL],0
13:23:06.153760,"0x5e71,",[UL],317
13:23:06.160797,"0x5e71,",[UL],1191
13:23:06.193765,"0x5e71,",[UL],317
13:23:06.200832,"0x5e71,",[UL],717
13:23:06.213791,"0x5e71,",[UL],317
13:23:06.233738,"0x5e71,",[UL],301
13:23:06.240766,"0x5e71,",[UL],2124
13:23:06.241717,"0x5e71,",[UL],1143
13:23:06.242816,"0x5e71,",[UL],105
13:23:06.273649,"0x5e71,",[UL],317
13:23:06.333693,"0x5e71,",[UL],317
13:23:06.341697,"0x5e71,",[UL],0
13:23:06.348700,"0x5e71,",[UL],2865
13:23:06.349751,"0x5e71,",[UL],645
13:23:06.373908,"0x5e71,",[UL],317
13:23:06.396263,"0x5e71,",[UL],317
13:23:06.436209,"0x5e71,",[UL],317
13:23:06.773761,"0x5e71,",[UL],317
13:23:06.793744,"0x5e71,",[UL],317
13:23:06.801790,"0x5e71,",[UL],0
13:23:06.833703,"0x5e71,",[UL],317
13:23:06.873653,"0x5e71,",[UL],317
13:23:06.893773,"0x5e71,",[UL],317
13:23:06.900756,"0x5e71,",[UL],405
13:23:06.901687,"0x5e71,",[UL],55
13:23:06.933783,"0x5e71,",[UL],317
13:23:06.940777,"0x5e71,",[UL],3542
13:23:06.973768,"0x5e71,",[UL],317
13:23:06.993875,"0x5e71,",[UL],317
13:23:07.053723,"0x5e71,",[UL],317
13:23:07.176171,"0x5e71,",[UL],317
13:23:07.236194,"0x5e71,",[UL],317
13:23:08.053768,"0x5e71,",[UL],317
13:23:08.076312,"0x5e71,",[UL],373
13:23:08.113794,"0x5e71,",[UL],317
13:23:09.000000,"0x5e71,",[UL],317
13:23:09.953808,"0x5e71,",[UL],269
13:23:10.213754,"0x5e71,",[UL],249
13:23:10.220763,"0x5e71,",[UL],573
13:23:10.457226,"0x5e71,",[UL],285
13:23:10.504264,"0x5e71,",[UL],0
13:23:10.556317,"0x5e71,",[UL],301
13:23:10.563170,"0x5e71,",[UL],69
13:23:10.773646,"0x5e71,",[UL],317
13:23:10.780728,"0x5e71,",[UL],1908
13:23:11.016188,"0x5e71,",[UL],373
13:23:11.036127,"0x5e71,",[UL],269
13:23:11.105346,"0x5e71,",[UL],1527
13:23:11.136211,"0x5e71,",[UL],285
13:23:11.173629,"0x5e71,",[UL],317
13:23:11.193713,"0x5e71,",[UL],317
13:23:11.336147,"0x5e71,",[UL],317
13:23:11.353706,"0x5e71,",[UL],317
13:23:11.374281,"0x5e71,",[UL],317
13:23:11.383154,"0x5e71,",[UL],2577
13:23:11.436220,"0x5e71,",[UL],249
13:23:11.493710,"0x5e71,",[UL],249
13:23:12.196161,"0x5e71,",[UL],317
13:23:12.276221,"0x5e71,",[UL],317
13:23:12.296279,"0x5e71,",[UL],317
13:23:12.316256,"0x5e71,",[UL],317
13:23:12.324243,"0x5e71,",[UL],6378
13:23:12.336264,"0x5e71,",[UL],285
13:23:12.356183,"0x5e71,",[UL],317
13:23:12.363790,"0x5e71,",[UL],7407
13:23:12.364305,"0x5e71,",[UL],6378
13:23:12.364917,"0x5e71,",[UL],6882
13:23:12.365786,"0x5e71,",[UL],1572
13:23:12.368747,"0x5e71,",[UL],0
13:23:12.382214,"0x5e71,",[UL],0
13:23:12.396229,"0x5e71,",[UL],249
13:23:12.411188,"0x5e71,",[UL],6378
13:23:12.412303,"0x5e71,",[UL],6117
13:23:12.415168,"0x5e71,",[UL],3542
13:23:12.416224,"0x5e71,",[UL],3542
13:23:12.417244,"0x5e71,",[UL],4107
13:23:12.420229,"0x5e71,",[UL],5861
13:23:12.421243,"0x5e71,",[UL],6378
13:23:12.422360,"0x5e71,",[UL],5669
13:23:12.436250,"0x5e71,",[UL],301
13:23:12.445226,"0x5e71,",[UL],5861
13:23:12.446227,"0x5e71,",[UL],5861
13:23:12.447311,"0x5e71,",[UL],6378
13:23:12.450254,"0x5e71,",[UL],6117
13:23:12.451195,"0x5e71,",[UL],6882
13:23:12.452218,"0x5e71,",[UL],6378
13:23:12.455399,"0x5e71,",[UL],4251
13:23:12.456508,"0x5e71,",[UL],4251
13:23:12.457304,"0x5e71,",[UL],5072
13:23:12.460568,"0x5e71,",[UL],5669
13:23:12.461330,"0x5e71,",[UL],0
13:23:12.462485,"0x5e71,",[UL],5669
13:23:12.465147,"0x5e71,",[UL],6117
13:23:12.466235,"0x5e71,",[UL],5861
13:23:12.467304,"0x5e71,",[UL],1572
13:23:12.472256,"0x5e71,",[UL],2577
13:23:12.473925,"0x5e71,",[UL],3822
13:23:12.475365,"0x5e71,",[UL],3963
13:23:12.475977,"0x5e71,",[UL],6117
13:23:12.477528,"0x5e71,",[UL],5861
13:23:12.477855,"0x5e71,",[UL],5861
13:23:12.478783,"0x5e71,",[UL],6378
13:23:12.479904,"0x5e71,",[UL],6378
13:23:12.480813,"0x5e71,",[UL],5861
13:23:12.482743,"0x5e71,",[UL],6378
13:23:12.484292,"0x5e71,",[UL],6594
13:23:12.486449,"0x5e71,",[UL],6378
13:23:12.487382,"0x5e71,",[UL],4107
13:23:12.492444,"0x5e71,",[UL],0
13:23:12.516230,"0x5e71,",[UL],301
13:23:12.556186,"0x5e71,",[UL],373
13:23:12.564159,"0x5e71,",[UL],6882
13:23:12.576339,"0x5e71,",[UL],373
13:23:12.584218,"0x5e71,",[UL],0
13:23:12.593768,"0x5e71,",[UL],373
13:23:12.600700,"0x5e71,",[UL],7407
13:23:12.601801,"0x5e71,",[UL],5861
13:23:12.602822,"0x5e71,",[UL],6378
13:23:12.603795,"0x5e71,",[UL],7407
13:23:12.604941,"0x5e71,",[UL],4251
13:23:12.605759,"0x5e71,",[UL],5477
13:23:12.606774,"0x5e71,",[UL],3302
13:23:12.610215,"0x5e71,",[UL],5861
13:23:12.611186,"0x5e71,",[UL],0
13:23:12.612282,"0x5e71,",[UL],5477
13:23:12.615229,"0x5e71,",[UL],3062
13:23:12.616170,"0x5e71,",[UL],2769
13:23:12.617307,"0x5e71,",[UL],4587
13:23:12.620219,"0x5e71,",[UL],2052
13:23:12.621189,"0x5e71,",[UL],2052
13:23:12.622293,"0x5e71,",[UL],0
13:23:12.625276,"0x5e71,",[UL],2124
13:23:12.626223,"0x5e71,",[UL],2769
13:23:12.627180,"0x5e71,",[UL],2124
13:23:12.630185,"0x5e71,",[UL],2052
13:23:12.631226,"0x5e71,",[UL],749
13:23:12.632300,"0x5e71,",[UL],2292
13:23:12.635239,"0x5e71,",[UL],4251
13:23:12.636146,"0x5e71,",[UL],4251
13:23:12.637441,"0x5e71,",[UL],7407
13:23:12.640664,"0x5e71,",[UL],2577
13:23:12.641499,"0x5e71,",[UL],2292
13:23:12.642437,"0x5e71,",[UL],2292
13:23:12.645470,"0x5e71,",[UL],0
13:23:12.646180,"0x5e71,",[UL],6378
13:23:12.647224,"0x5e71,",[UL],6378
13:23:12.650256,"0x5e71,",[UL],7167
13:23:12.651198,"0x5e71,",[UL],6378
13:23:12.652249,"0x5e71,",[UL],7167
13:23:12.655185,"0x5e71,",[UL],5669
