time,rnti,link,tbs_dl
13:36:00.258286,"0x8f88,",[DL],145
13:36:00.259369,"0x8f88,",[DL],71
13:36:00.261424,"0x8f88,",[DL],11
13:36:00.262758,"0x8f88,",[DL],32
13:36:00.263327,"0x8f88,",[DL],18
13:36:00.264285,"0x8f88,",[DL],11
13:36:00.288391,"0x8f88,",[DL],317
13:36:00.307320,"0x8f88,",[DL],22
13:36:00.316452,"0x8f88,",[DL],67
13:36:00.455301,"0x8f88,",[DL],22
13:36:00.457385,"0x8f88,",[DL],0
13:36:00.458290,"0x8f88,",[DL],125
13:36:00.479274,"0x8f88,",[DL],317
13:36:00.505290,"0x8f88,",[DL],22
13:36:00.508507,"0x8f88,",[DL],67
13:36:00.655326,"0x8f88,",[DL],11
13:36:00.657320,"0x8f88,",[DL],133
13:36:00.658229,"0x8f88,",[DL],109
13:36:00.659320,"0x8f88,",[DL],65
13:36:00.660214,"0x8f88,",[DL],22
13:36:00.681378,"0x8f88,",[DL],65
13:36:00.682378,"0x8f88,",[DL],133
13:36:00.683374,"0x8f88,",[DL],201
13:36:00.684254,"0x8f88,",[DL],133
13:36:00.685315,"0x8f88,",[DL],85
13:36:00.686385,"0x8f88,",[DL],11
13:36:00.707329,"0x8f88,",[DL],22
13:36:00.716332,"0x8f88,",[DL],0
13:36:00.825278,"0x8f88,",[DL],22
13:36:00.827282,"0x8f88,",[DL],177
13:36:00.828364,"0x8f88,",[DL],0
13:36:00.844232,"0x8f88,",[DL],317
13:36:00.875295,"0x8f88,",[DL],67
13:36:00.995242,"0x8f88,",[DL],22
13:36:00.997388,"0x8f88,",[DL],233
13:36:00.998328,"0x8f88,",[DL],177
13:36:01.013791,"0x8f88,",[DL],317
13:36:01.048830,"0x8f88,",[DL],67
13:36:02.000000,"0x8f88,",[DL],0
13:36:03.000000,"0x8f88,",[DL],0
13:36:03.954199,"0x8f88,",[DL],11
13:36:03.958155,"0x8f88,",[DL],69
13:36:03.990293,"0x8f88,",[DL],2481
13:36:04.004260,"0x8f88,",[DL],22
13:36:04.021361,"0x8f88,",[DL],249
13:36:04.041381,"0x8f88,",[DL],113
13:36:04.053263,"0x8f88,",[DL],67
13:36:04.054341,"0x8f88,",[DL],22
13:36:04.071345,"0x8f88,",[DL],67
13:36:04.110768,"0x8f88,",[DL],22
13:36:04.295672,"0x8f88,",[DL],285
13:36:04.308356,"0x8f88,",[DL],11
13:36:04.311338,"0x8f88,",[DL],41
13:36:04.313233,"0x8f88,",[DL],22
13:36:04.357306,"0x8f88,",[DL],22
13:36:04.359449,"0x8f88,",[DL],249
13:36:04.399435,"0x8f88,",[DL],1239
13:36:04.407276,"0x8f88,",[DL],22
13:36:04.428854,"0x8f88,",[DL],0
13:36:04.435288,"0x8f88,",[DL],125
13:36:04.457251,"0x8f88,",[DL],22
13:36:04.460240,"0x8f88,",[DL],621
13:36:04.461397,"0x8f88,",[DL],177
13:36:04.507331,"0x8f88,",[DL],22
13:36:04.516329,"0x8f88,",[DL],67
13:36:04.518313,"0x8f88,",[DL],67
13:36:04.557315,"0x8f88,",[DL],22
13:36:04.768242,"0x8f88,",[DL],217
13:36:04.787380,"0x8f88,",[DL],49
13:36:04.791934,"0x8f88,",[DL],49
13:36:04.792239,"0x8f88,",[DL],18
13:36:05.168269,"0x8f88,",[DL],67
13:36:05.180221,"0x8f88,",[DL],22
13:36:05.183310,"0x8f88,",[DL],67
13:36:05.205314,"0x8f88,",[DL],113
13:36:05.206321,"0x8f88,",[DL],437
13:36:05.207437,"0x8f88,",[DL],233
13:36:05.230313,"0x8f88,",[DL],22
13:36:05.256294,"0x8f88,",[DL],0
13:36:05.264280,"0x8f88,",[DL],0
13:36:05.269316,"0x8f88,",[DL],0
13:36:05.280246,"0x8f88,",[DL],22
13:36:05.300237,"0x8f88,",[DL],141
13:36:05.326310,"0x8f88,",[DL],177
13:36:05.327288,"0x8f88,",[DL],67
13:36:05.328197,"0x8f88,",[DL],0
13:36:05.329235,"0x8f88,",[DL],0
