time,rnti,link,tbs_ul
17:56:48.000000,"0x40a0,",[UL],317
17:56:49.000000,"0x40a0,",[UL],317
17:56:50.000000,"0x40a0,",[UL],317
17:56:51.000000,"0x40a0,",[UL],317
17:56:52.000000,"0x40a0,",[UL],317
17:56:53.000000,"0x40a0,",[UL],317
17:56:54.000000,"0x40a0,",[UL],317
17:56:55.000000,"0x40a0,",[UL],317
17:56:56.000000,"0x40a0,",[UL],317
17:56:57.000000,"0x40a0,",[UL],317
17:56:58.000000,"0x40a0,",[UL],317
17:56:59.000000,"0x40a0,",[UL],317
17:57:00.000000,"0x40a0,",[UL],317
17:57:01.000000,"0x40a0,",[UL],317
17:57:02.000000,"0x40a0,",[UL],317
17:57:03.000000,"0x40a0,",[UL],317
17:57:04.000000,"0x40a0,",[UL],317
17:57:05.000000,"0x40a0,",[UL],317
17:57:06.000000,"0x40a0,",[UL],317
17:57:07.000000,"0x40a0,",[UL],317
17:57:08.000000,"0x40a0,",[UL],317
17:57:09.000000,"0x40a0,",[UL],317
17:57:10.000000,"0x40a0,",[UL],317
17:57:11.000000,"0x40a0,",[UL],317
17:57:12.000000,"0x40a0,",[UL],317
17:57:13.000000,"0x40a0,",[UL],317
17:57:14.000000,"0x40a0,",[UL],317
17:57:15.000000,"0x40a0,",[UL],317
17:57:16.000000,"0x40a0,",[UL],317
17:57:17.000000,"0x40a0,",[UL],317
17:57:18.000000,"0x40a0,",[UL],317
17:57:19.000000,"0x40a0,",[UL],317
17:57:20.000000,"0x40a0,",[UL],317
17:57:21.000000,"0x40a0,",[UL],317
17:57:22.000000,"0x40a0,",[UL],317
17:57:23.000000,"0x40a0,",[UL],317
17:57:24.000000,"0x40a0,",[UL],317
17:57:25.000000,"0x40a0,",[UL],317
17:57:26.000000,"0x40a0,",[UL],317
17:57:27.000000,"0x40a0,",[UL],317
17:57:28.000000,"0x40a0,",[UL],317
17:57:29.000000,"0x40a0,",[UL],317
17:57:30.000000,"0x40a0,",[UL],317
17:57:31.000000,"0x40a0,",[UL],317
17:57:32.000000,"0x40a0,",[UL],317
17:57:33.000000,"0x40a0,",[UL],317
17:57:34.000000,"0x40a0,",[UL],317
17:57:35.000000,"0x40a0,",[UL],317
17:57:36.000000,"0x40a0,",[UL],317
17:57:37.000000,"0x40a0,",[UL],317
17:57:38.000000,"0x40a0,",[UL],317
17:57:39.000000,"0x40a0,",[UL],317
17:57:40.000000,"0x40a0,",[UL],317
17:57:41.000000,"0x40a0,",[UL],317
17:57:42.000000,"0x40a0,",[UL],317
17:57:43.000000,"0x40a0,",[UL],317
17:57:44.000000,"0x40a0,",[UL],317
17:57:45.000000,"0x40a0,",[UL],317
17:57:46.000000,"0x40a0,",[UL],317
17:57:47.000000,"0x40a0,",[UL],317
17:57:48.000000,"0x40a0,",[UL],317
17:57:49.000000,"0x40a0,",[UL],317
17:57:50.000000,"0x40a0,",[UL],317
17:57:51.000000,"0x40a0,",[UL],317
17:57:52.000000,"0x40a0,",[UL],317
17:57:53.000000,"0x40a0,",[UL],317
17:57:54.000000,"0x40a0,",[UL],317
17:57:55.000000,"0x40a0,",[UL],317
17:57:56.000000,"0x40a0,",[UL],317
17:57:57.000000,"0x40a0,",[UL],317
17:57:58.000000,"0x40a0,",[UL],317
17:57:59.000000,"0x40a0,",[UL],317
17:58:00.000000,"0x40a0,",[UL],317
17:58:01.000000,"0x40a0,",[UL],317
17:58:02.000000,"0x40a0,",[UL],317
17:58:03.000000,"0x40a0,",[UL],317
17:58:04.000000,"0x40a0,",[UL],317
17:58:05.000000,"0x40a0,",[UL],317
17:58:06.000000,"0x40a0,",[UL],317
17:58:06.682418,"0xbfab,",[UL],269
17:58:06.745382,"0xbfab,",[UL],269
17:58:06.752111,"0xbfab,",[UL],133
17:58:06.842463,"0xbfab,",[UL],269
17:58:06.850459,"0xbfab,",[UL],0
17:58:06.857392,"0xbfab,",[UL],47
17:58:06.858547,"0xbfab,",[UL],47
17:58:06.865365,"0xbfab,",[UL],65
17:58:06.873427,"0xbfab,",[UL],65
17:58:06.881368,"0xbfab,",[UL],65
17:58:06.889338,"0xbfab,",[UL],65
17:58:06.897432,"0xbfab,",[UL],65
17:58:06.906472,"0xbfab,",[UL],65
17:58:06.916932,"0xbfab,",[UL],65
17:58:06.933081,"0xbfab,",[UL],65
17:58:06.964094,"0xbfab,",[UL],125
17:58:06.972099,"0xbfab,",[UL],125
17:58:06.988080,"0xbfab,",[UL],125
17:58:07.043989,"0xbfab,",[UL],301
17:58:07.060121,"0xbfab,",[UL],301
17:58:07.078240,"0xbfab,",[UL],301
17:58:07.124242,"0xbfab,",[UL],11
17:58:07.126331,"0xbfab,",[UL],11
17:58:07.128182,"0xbfab,",[UL],11
17:58:07.133117,"0xbfab,",[UL],11
17:58:07.134208,"0xbfab,",[UL],11
17:58:07.136211,"0xbfab,",[UL],11
17:58:07.141414,"0xbfab,",[UL],11
17:58:07.143226,"0xbfab,",[UL],11
17:58:07.144078,"0xbfab,",[UL],11
17:58:07.145542,"0xbfab,",[UL],11
17:58:07.146548,"0xbfab,",[UL],11
