time,rnti,tbs_dl,tbs_ul,series_id
17:49:44.000000,"0x3ae4,",0.0,22.0,195.0
17:49:45.000000,"0x3ae4,",11.0,22.0,195.0
17:49:45.000000,"0x3ae4,",0.0,22.0,195.0
17:49:46.000000,"0x3ae4,",11.0,22.0,195.0
17:49:46.000000,"0x3ae4,",0.0,22.0,195.0
17:49:47.000000,"0x3ae4,",11.0,22.0,195.0
17:49:47.000000,"0x3ae4,",0.0,22.0,195.0
17:49:48.000000,"0x3ae4,",11.0,22.0,195.0
17:49:48.000000,"0x3ae4,",0.0,22.0,195.0
17:49:49.000000,"0x3ae4,",11.0,22.0,195.0
17:49:49.000000,"0x3ae4,",0.0,22.0,195.0
17:49:50.000000,"0x3ae4,",11.0,22.0,195.0
17:49:50.000000,"0x3ae4,",0.0,22.0,195.0
17:49:51.000000,"0x3ae4,",11.0,22.0,195.0
17:49:51.000000,"0x3ae4,",0.0,22.0,195.0
17:49:52.000000,"0x3ae4,",11.0,22.0,195.0
17:49:52.000000,"0x3ae4,",0.0,22.0,195.0
17:49:53.000000,"0x3ae4,",11.0,22.0,195.0
17:49:53.000000,"0x3ae4,",0.0,22.0,195.0
17:49:55.000000,"0x3ae4,",11.0,22.0,196.0
17:49:55.000000,"0x3ae4,",0.0,22.0,196.0
17:49:56.000000,"0x3ae4,",11.0,22.0,196.0
17:49:56.000000,"0x3ae4,",0.0,22.0,196.0
17:49:57.000000,"0x3ae4,",11.0,22.0,196.0
17:49:57.000000,"0x3ae4,",0.0,22.0,196.0
17:49:58.000000,"0x3ae4,",11.0,22.0,196.0
17:49:58.000000,"0x3ae4,",0.0,22.0,196.0
17:49:59.000000,"0x3ae4,",11.0,22.0,196.0
17:49:59.000000,"0x3ae4,",0.0,22.0,196.0
17:50:00.000000,"0x3ae4,",11.0,22.0,196.0
17:50:00.000000,"0x3ae4,",0.0,22.0,196.0
17:50:01.000000,"0x3ae4,",11.0,22.0,196.0
17:50:01.000000,"0x3ae4,",0.0,22.0,196.0
17:50:02.000000,"0x3ae4,",11.0,22.0,196.0
17:50:02.000000,"0x3ae4,",0.0,22.0,196.0
17:50:03.000000,"0x3ae4,",11.0,22.0,196.0
17:50:03.000000,"0x3ae4,",0.0,22.0,196.0
17:50:04.000000,"0x3ae4,",11.0,22.0,196.0
17:50:04.000000,"0x3ae4,",0.0,22.0,196.0
17:50:05.000000,"0x3ae4,",11.0,22.0,196.0
17:50:05.000000,"0x3ae4,",0.0,22.0,196.0
17:50:06.000000,"0x3ae4,",11.0,22.0,196.0
17:50:06.000000,"0x3ae4,",0.0,22.0,196.0
17:50:07.000000,"0x3ae4,",11.0,22.0,196.0
17:50:07.000000,"0x3ae4,",0.0,22.0,196.0
17:50:08.000000,"0x3ae4,",11.0,22.0,196.0
17:50:08.000000,"0x3ae4,",0.0,22.0,196.0
17:50:09.000000,"0x3ae4,",11.0,22.0,196.0
17:50:09.000000,"0x3ae4,",0.0,22.0,196.0
17:50:10.000000,"0x3ae4,",11.0,22.0,196.0
17:50:10.000000,"0x3ae4,",0.0,22.0,196.0
17:50:11.000000,"0x3ae4,",11.0,22.0,196.0
17:50:11.000000,"0x3ae4,",0.0,22.0,196.0
17:50:12.000000,"0x3ae4,",11.0,22.0,196.0
17:50:12.000000,"0x3ae4,",0.0,22.0,196.0
17:50:13.000000,"0x3ae4,",11.0,22.0,196.0
17:50:13.000000,"0x3ae4,",0.0,22.0,196.0
17:50:14.000000,"0x3ae4,",11.0,22.0,196.0
17:50:14.000000,"0x3ae4,",0.0,22.0,196.0
17:50:15.000000,"0x3ae4,",11.0,22.0,196.0
17:50:15.000000,"0x3ae4,",0.0,22.0,196.0
17:50:16.000000,"0x3ae4,",11.0,22.0,196.0
17:50:16.000000,"0x3ae4,",0.0,22.0,196.0
17:50:17.000000,"0x3ae4,",11.0,22.0,196.0
17:50:17.000000,"0x3ae4,",0.0,22.0,196.0
17:50:18.000000,"0x3ae4,",11.0,22.0,196.0
17:50:18.000000,"0x3ae4,",0.0,22.0,196.0
17:50:19.000000,"0x3ae4,",11.0,22.0,196.0
17:50:19.000000,"0x3ae4,",0.0,22.0,196.0
17:50:20.000000,"0x3ae4,",11.0,22.0,196.0
17:50:20.000000,"0x3ae4,",0.0,22.0,196.0
17:50:21.000000,"0x3ae4,",11.0,22.0,196.0
17:50:21.000000,"0x3ae4,",0.0,22.0,196.0
17:50:22.000000,"0x3ae4,",11.0,22.0,196.0
17:50:22.000000,"0x3ae4,",0.0,22.0,196.0
17:50:23.000000,"0x3ae4,",11.0,22.0,196.0
17:50:23.000000,"0x3ae4,",0.0,22.0,196.0
17:50:25.000000,"0x3ae4,",11.0,22.0,197.0
17:50:25.000000,"0x3ae4,",0.0,22.0,197.0
17:50:26.000000,"0x3ae4,",11.0,22.0,197.0
17:50:26.000000,"0x3ae4,",0.0,22.0,197.0
17:50:27.000000,"0x3ae4,",11.0,22.0,197.0
17:50:27.000000,"0x3ae4,",0.0,22.0,197.0
17:50:28.000000,"0x3ae4,",11.0,22.0,197.0
17:50:28.000000,"0x3ae4,",0.0,22.0,197.0
17:50:29.000000,"0x3ae4,",11.0,22.0,197.0
17:50:29.000000,"0x3ae4,",0.0,22.0,197.0
17:50:30.000000,"0x3ae4,",11.0,22.0,197.0
17:50:30.000000,"0x3ae4,",0.0,22.0,197.0
17:50:31.000000,"0x3ae4,",11.0,22.0,197.0
17:50:31.000000,"0x3ae4,",0.0,22.0,197.0
17:50:32.000000,"0x3ae4,",11.0,22.0,197.0
17:50:32.000000,"0x3ae4,",0.0,22.0,197.0
17:50:33.000000,"0x3ae4,",11.0,22.0,197.0
17:50:33.000000,"0x3ae4,",0.0,22.0,197.0
17:50:34.000000,"0x3ae4,",11.0,22.0,197.0
17:50:34.000000,"0x3ae4,",0.0,22.0,197.0
17:50:35.000000,"0x3ae4,",11.0,22.0,197.0
17:50:35.000000,"0x3ae4,",0.0,22.0,197.0
17:50:36.000000,"0x3ae4,",11.0,22.0,197.0
17:50:36.000000,"0x3ae4,",0.0,22.0,197.0
17:50:37.000000,"0x3ae4,",11.0,22.0,197.0
17:50:37.000000,"0x3ae4,",0.0,22.0,197.0
17:50:38.000000,"0x3ae4,",11.0,22.0,197.0
17:50:38.000000,"0x3ae4,",0.0,22.0,197.0
17:50:39.000000,"0x3ae4,",11.0,22.0,197.0
